User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,,2024-01-09T10:05:20Z,signin.amazonaws.com,UserAuthentication,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],7962b642-d451-4e69-b49a-c2b45eb3dbc8,e622a18a-1f30-40f1-b112-6944d8939147,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T10:05:10Z,sso-directory.amazonaws.com,CompleteVirtualMfaDeviceRegistration,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],ffb15b56-20ed-499c-b4e0-fd9e38599604,6bf4fd19-cd9d-41f1-b399-89822ac3bde8,false,AwsApiCall,937611089128,Management
CloudTrail,,2024-01-09T10:04:03Z,sso-directory.amazonaws.com,StartVirtualMfaDeviceRegistration,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],a663144b-458e-4a32-8a4b-7b5716004edb,2abc5f43-8488-4880-a1ce-80868b8f412b,false,AwsApiCall,937611089128,Management
CloudTrail,,2024-01-09T10:03:53Z,signin.amazonaws.com,CredentialVerification,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],d4b694b5-fb4e-4814-a91c-be89eb94b836,098055a2-c1f8-4bc3-bf75-0256cd372d9e,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T10:03:36Z,signin.amazonaws.com,CredentialChallenge,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],ac62292e-d3ed-4243-b026-ddbf00e9b815,a52867ac-4ca4-4c40-a14e-ca6f6f161339,false,AwsServiceEvent,937611089128,Management
adminBusiness,ASIA5UTPZ2TUC5STCREW,2024-01-09T10:03:08Z,sso.amazonaws.com,CreateAccountAssignment,us-east-1,157.193.158.250,AWS Internal,,[],09db2ca3-3d4b-4a06-9a09-b2939f26bae6,86c04716-9d30-42a1-a2ae-3a8ec6e777ae,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUC5STCREW,2024-01-09T10:02:20Z,sso.amazonaws.com,AttachManagedPolicyToPermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],61d22ceb-925d-4c92-a6a7-87cd8ebeb58b,bf142b45-5305-429e-8110-b72dcbe99c94,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUC5STCREW,2024-01-09T10:02:19Z,sso.amazonaws.com,AttachManagedPolicyToPermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],ccb933f7-0e90-41c7-ad4b-4a47f57dd9ed,53eed6c6-e713-4515-8e2f-f0162e2d3ef0,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUC5STCREW,2024-01-09T10:02:19Z,sso.amazonaws.com,CreatePermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],1ea9dc87-290d-4003-9b6e-67ab56635938,bc1258a3-ba04-4c61-9e03-6e387a9af08c,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T10:00:40Z,sso-directory.amazonaws.com,AddMemberToGroup,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],123fbebb-e354-443a-b5a7-f2c2116234eb,620b322e-b8c1-4fb1-9733-f99d204a38c4,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T10:00:39Z,sso-directory.amazonaws.com,CreateUser,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],01383b9c-8952-4545-b36e-e6a38b3e27b8,c9b635cf-1b5d-42ca-806d-4df0a9e281c5,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T09:58:46Z,sso-directory.amazonaws.com,AddMemberToGroup,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],ca939d37-452c-42d1-b089-9aa8d23c3b3e,77921f25-2c5c-4d75-ad72-1be6466d83ad,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T09:58:46Z,sso-directory.amazonaws.com,CreateUser,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],1c5ac3b3-8988-4bf1-976b-161156ef249d,d02a6f07-e468-447d-9b16-ebdd2824c241,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T09:55:30Z,sso-directory.amazonaws.com,CreateGroup,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],72abb15e-5049-4152-9085-9b45a6f106b8,5d8befc9-ac67-412c-842b-b7f3eef76b94,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDPOMW3PM,2024-01-09T09:55:16Z,sso-directory.amazonaws.com,CreateGroup,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],cd3bf1e0-cfa9-407f-8150-b66fb7b638fd,b2a80147-f91e-4149-ad65-f2c6b34696b2,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMGPIEL5U,2024-01-09T09:50:58Z,sso.amazonaws.com,PutMfaDeviceManagementForDirectory,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],b713715b-beac-4a0e-bde6-181a538b4dc8,3d132254-9e91-42c8-9195-4b4443b86d13,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMGPIEL5U,2024-01-09T09:50:58Z,sso.amazonaws.com,AssociateDirectory,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],c5ea63ba-cb95-41c4-85db-5b2bbf41b448,7a570e39-57e2-431e-8760-113184556697,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMU645YOU,2024-01-09T09:50:55Z,organizations.amazonaws.com,EnableAWSServiceAccess,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,[],39e327fa-0a43-44ac-9638-f7b33d696980,19c168cc-e149-43b7-ab02-a39720fbcf18,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMGPIEL5U,2024-01-09T09:50:55Z,sso.amazonaws.com,RegisterRegion,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],1dd4a773-2748-4c5f-8b90-af750649dbcc,35145ee6-5caf-48c4-9816-55f26b0e86ae,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMGPIEL5U,2024-01-09T09:50:55Z,sso.amazonaws.com,StartSSO,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],0d1248e6-044c-43f2-a649-4450519c7f3c,5f3b216d-be02-4bb0-827a-167e3b838615,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUMU645YOU,2024-01-09T09:50:55Z,iam.amazonaws.com,CreateServiceLinkedRole,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,[],b09c3c3a-0e58-4cab-96a6-f90b3eab3f5c,b2d5b1bf-90c2-4714-97b7-34a7ec429f7e,false,AwsApiCall,937611089128,Management
,,2024-01-09T09:46:42Z,organizations.amazonaws.com,AcceptHandshake,us-east-1,157.193.158.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,[],4b7efbfe-3d0e-4f38-b9d3-4ecdd5c053f1,c784627b-0e5b-37bf-9db1-9c95c9ba2a42,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUM6VE4B52,2024-01-09T09:46:17Z,organizations.amazonaws.com,InviteAccountToOrganization,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],a8a6a61e-b75a-4ec1-b9db-e7d3cd02be42,faad173c-468b-43b9-840b-0ddc99941397,false,AwsApiCall,937611089128,Management
adminBusiness,,2024-01-09T09:44:37Z,signin.amazonaws.com,ConsoleLogin,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,b4e5d410-bfa0-4d3a-aa56-4e39e74e9710,false,AwsConsoleSignIn,937611089128,Management
adminBusiness,,2024-01-09T09:44:25Z,signin.amazonaws.com,CheckMfa,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,ecbf57e1-b770-42a3-9c4e-9575c41c4c34,false,AwsConsoleSignIn,937611089128,Management
adminBusiness,,2024-01-09T09:44:00Z,signin.amazonaws.com,CheckMfa,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,8a40ae74-26ad-48be-bb91-cedb9eb15eaf,false,AwsConsoleSignIn,937611089128,Management
HIDDEN_DUE_TO_SECURITY_REASONS,,2024-01-09T09:43:51Z,signin.amazonaws.com,ConsoleLogin,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,5aa6af28-3919-4328-aeff-a723b155dd6c,false,AwsConsoleSignIn,937611089128,Management
adminBusiness,ASIA5UTPZ2TUDGP3466K,2024-01-09T09:35:57Z,organizations.amazonaws.com,InviteAccountToOrganization,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],8faf9e98-0ed8-4a62-85b0-3fbee7ae7a2c,a5891941-264b-4191-bb55-6f7c29e8cf64,false,AwsApiCall,937611089128,Management
,,2024-01-09T09:04:49Z,organizations.amazonaws.com,CreateAccountResult,us-east-1,AWS Internal,AWS Internal,,[],,1d0a8b9b-98db-4519-a51f-194854d1501b,false,AwsServiceEvent,937611089128,Management
adminBusiness,ASIA5UTPZ2TUGUQ5GG5W,2024-01-09T09:04:49Z,organizations.amazonaws.com,CreateAccount,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],c49050bd-341f-4af3-acd9-6d8327329dea,ae602d94-7575-409d-9d8d-934a0cd4c11e,false,AwsApiCall,937611089128,Management
,,2024-01-09T09:03:44Z,organizations.amazonaws.com,CreateAccountResult,us-east-1,AWS Internal,AWS Internal,,[],,9e0c22ea-cb75-4315-8a07-9222a7634a6d,false,AwsServiceEvent,937611089128,Management
adminBusiness,ASIA5UTPZ2TUGUQ5GG5W,2024-01-09T09:03:43Z,organizations.amazonaws.com,CreateAccount,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],ba37bf14-0588-4e40-9c32-f3b3554f280a,93f6402d-dd82-4238-85fd-472aa8def9f0,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUJDKBWDG2,2024-01-09T09:01:10Z,iam.amazonaws.com,DeleteRole,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSServiceRoleForSSO""}]",f721dd1e-342c-4b35-8f96-fdf29751c591,634b4558-1238-4828-a8c8-23f56db89fec,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:01Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_ReadOnlyAccess""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",ba92d2d4-244c-4cf7-ad86-2b79e3f55b8b,1a6eefbc-719d-411b-8150-a9ee707f83a9,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:01Z,iam.amazonaws.com,DeleteRole,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",7eaad3a5-3add-4a7e-838a-92635fffccf4,2190d54e-5e5d-48af-906c-9a325ecf1ae7,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:01Z,iam.amazonaws.com,DeleteRole,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_Billing_9516db0d9039b2eb""}]",cb531bc9-065b-49ca-a989-ea6877cfe2b2,69972715-0b2d-46c0-9d44-d38f1ab164b3,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUCMGHREE5,2024-01-09T09:01:01Z,iam.amazonaws.com,DeleteServiceLinkedRole,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,[],4a651721-d142-4389-9917-7d2edcfaddf8,9b1c5597-e361-462b-aed9-efd72ca5bd40,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:01Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",9a2f5ce3-4e81-4d8c-bc71-12b0603cf650,e8a441ab-104c-4246-a863-742f37f0e653,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:01Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_Billing_9516db0d9039b2eb""}]",e967d2fa-5898-49a2-a07d-daaa551be97d,eadb587c-839c-40f5-9d23-e9e2c127e996,false,AwsApiCall,937611089128,Management
AWS-SSO,ASIA5UTPZ2TUKYWKXBKX,2024-01-09T09:01:00Z,iam.amazonaws.com,DeleteSAMLProvider,us-east-1,sso.amazonaws.com,sso.amazonaws.com,,"[{""resourceType"":""AWS::IAM::SamlProvider"",""resourceName"":""arn:aws:iam::937611089128:saml-provider/AWSSSO_d5fa10ea17717494_DO_NOT_DELETE""}]",367a92df-d276-47d6-bf30-b67cc7a64a70,a7cfdfc5-dd31-4b60-835d-439e4f6e7d46,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUAVB2FPO4,2024-01-09T09:00:54Z,sso.amazonaws.com,DeleteInstance,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],9c7e16f3-50d7-4627-977d-aaed574da6b9,5a3a0c34-4fdb-4cb3-930d-78221f11a9ad,false,AwsApiCall,937611089128,Management
adminBusiness,,2024-01-09T08:54:09Z,signin.amazonaws.com,ConsoleLogin,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,ef66aaef-3006-4749-a1d8-488a9beeb917,false,AwsConsoleSignIn,937611089128,Management
adminBusiness,,2024-01-09T08:53:38Z,signin.amazonaws.com,CheckMfa,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,75d5c838-c362-4539-a1d6-0c5ac2f4e367,false,AwsConsoleSignIn,937611089128,Management
CloudTrail,,2024-01-09T08:52:51Z,sso.amazonaws.com,Logout,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],c94b75c6-a9ee-44a2-a7e9-63f50764809d,9c86ca61-c1aa-42d0-858c-8018ba0cff9e,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T08:46:24Z,sso.amazonaws.com,Federate,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],e1f711e9-5180-4979-bed1-ce4d5a4dd917,6f088d10-9bb6-41f3-9e5f-40ebcb5788dd,false,AwsServiceEvent,937611089128,Management
CloudTrail,ASIA5UTPZ2TUAMOJWAW7,2024-01-09T08:46:24Z,signin.amazonaws.com,ConsoleLogin,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],,ab61b36c-fc39-4228-ba0c-5d1062b1d931,false,AwsConsoleSignIn,937611089128,Management
CloudTrail,ASIA5UTPZ2TUAMOJWAW7,2024-01-09T08:46:24Z,signin.amazonaws.com,GetSigninToken,us-east-1,35.153.249.109,Jersey/${project.version} (HttpUrlConnection 11.0.21),,[],,e8b74e68-d91e-45f3-ac11-509052886611,false,AwsConsoleSignIn,937611089128,Management
adminBusiness,ASIA5UTPZ2TUNIOXR4L4,2024-01-09T08:44:48Z,iam.amazonaws.com,CreateRole,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_Billing_9516db0d9039b2eb""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::937611089128:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_Billing_9516db0d9039b2eb""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA5UTPZ2TULKNQCUHEZ""}]",53fd534f-5cb3-4e1e-ab92-1c7486b06892,127592cf-cdda-4545-a16d-067eb0e1cc81,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:44:48Z,sso.amazonaws.com,CreateAccountAssignment,us-east-1,157.193.158.250,AWS Internal,,[],2c5eb566-0ce0-41ca-9b98-36b947081ed7,4eff2236-1dd8-4736-97a2-810e7075fbe5,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUNIOXR4L4,2024-01-09T08:44:48Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_Billing_9516db0d9039b2eb""}]",b1e1a910-b666-4b83-8e92-a7ae7999eff6,a9219414-a480-4cb8-895d-66b80190cc17,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUHDWVFNSG,2024-01-09T08:44:00Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",af2c86f4-07bc-421e-8384-758a43e2766b,b66bb7a3-831f-426b-8a9e-a1233ba9250c,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUHDWVFNSG,2024-01-09T08:44:00Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_ReadOnlyAccess""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",7550b324-284e-4f47-83d2-5ba9632deb01,c57532ac-6058-415b-9bbc-f7473c95602d,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUHDWVFNSG,2024-01-09T08:44:00Z,iam.amazonaws.com,CreateRole,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA5UTPZ2TUF4FDOE4CB""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::937611089128:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_CloudTrail_admin_6a8935fb881419b4""}]",f9ed87f2-ae7d-480d-b197-60cab3a31bbb,fa4328c9-c70a-4410-b509-f63906f7bcb1,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:43:59Z,sso.amazonaws.com,CreateAccountAssignment,us-east-1,157.193.158.250,AWS Internal,,[],7f301d0d-478f-494e-8f3d-6d221fe4528c,5f485e54-c3c5-4793-b7f4-55960a8c6d47,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUORDCBL4F,2024-01-09T08:43:59Z,iam.amazonaws.com,CreateSAMLProvider,us-east-1,sso.amazonaws.com,AWS Internal,,"[{""resourceType"":""AWS::IAM::SamlProvider"",""resourceName"":""AWSSSO_d5fa10ea17717494_DO_NOT_DELETE""},{""resourceType"":""AWS::IAM::SamlProvider"",""resourceName"":""arn:aws:iam::937611089128:saml-provider/AWSSSO_d5fa10ea17717494_DO_NOT_DELETE""}]",f695b5d5-bbbb-4583-ad41-8711b79954d1,da20b309-59ba-42c9-949d-d854642c17e5,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:41:00Z,sso.amazonaws.com,AttachManagedPolicyToPermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],fd9122d8-1792-4cac-8453-051679441765,6822cd9a-861d-4316-a38c-f2b2c28d812e,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:41:00Z,sso.amazonaws.com,CreatePermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],62da5ee9-920e-4f26-b2a3-c34753611059,f2ca1070-138a-43a3-b388-5bea870d7dae,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:39:59Z,sso.amazonaws.com,AttachManagedPolicyToPermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],eb2baae2-228f-47b8-94f7-5c0de3c1942b,5c51e6a1-9cda-478d-ad3e-686cd4a5c4ff,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:39:59Z,sso.amazonaws.com,AttachManagedPolicyToPermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],2bc5d1f6-9231-4cd9-bdb4-389510db02ce,692ac18d-1214-479c-adad-5f553a91c961,false,AwsApiCall,937611089128,Management
adminBusiness,ASIA5UTPZ2TUBJKBVAJ6,2024-01-09T08:39:59Z,sso.amazonaws.com,CreatePermissionSet,us-east-1,157.193.158.250,AWS Internal,,[],d3e637a3-d99d-4215-afea-915738df031e,9f429dff-0c13-44df-b74f-d0d1ba551abd,false,AwsApiCall,937611089128,Management
CloudTrail,,2024-01-09T08:33:38Z,sso.amazonaws.com,Authenticate,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],65cbf70f-7c43-4390-8406-06d3695a2d11,f121ff8d-9a2c-42bd-a06a-2bdcd8d09664,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T08:33:36Z,signin.amazonaws.com,CredentialVerification,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],981daad3-633a-4026-a7bf-41c8415462bd,cea6d29e-febc-4225-a4b2-8f1e584c62c8,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T08:33:36Z,signin.amazonaws.com,UserAuthentication,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],981daad3-633a-4026-a7bf-41c8415462bd,d4fabe5b-df2a-4b35-b6e5-37731244a199,false,AwsServiceEvent,937611089128,Management
CloudTrail,,2024-01-09T08:33:30Z,signin.amazonaws.com,CredentialVerification,us-east-1,157.193.158.250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",,[],dafc2769-1b5c-4e30-9e46-7584894f1f86,aaf07206-3ead-4f61-b2ee-2613e80e82fc,false,AwsServiceEvent,937611089128,Management
